"","X2.5..3..12mo_high","X50..3..12mo_high","X97.5..3..12mo_high","X2.5..3..12mo_low","X50..3..12mo_low","X97.5..3..12mo_low","X2.5..3..12mo_medium","X50..3..12mo_medium","X97.5..3..12mo_medium","X2.5..3..24mo_high","X50..3..24mo_high","X97.5..3..24mo_high","X2.5..3..24mo_low","X50..3..24mo_low","X97.5..3..24mo_low","X2.5..3..24mo_medium","X50..3..24mo_medium","X97.5..3..24mo_medium","X2.5..3..60mo_high","X50..3..60mo_high","X97.5..3..60mo_high","X2.5..3..60mo_low","X50..3..60mo_low","X97.5..3..60mo_low","X2.5..3..60mo_medium","X50..3..60mo_medium","X97.5..3..60mo_medium"
"1",0.873469387755102,1.02147971360382,1.21246458923513,0.684210526315789,0.878378378378378,1.1271676300578,0.846743295019157,0.997747747747748,1.19459459459459,0.894436519258203,1.00642054574639,1.14207650273224,0.750607041266439,0.907936507936508,1.10852713178295,0.845144356955381,0.978723404255319,1.14590747330961,0.920661315642708,1.0462850182704,1.19471488178025,0.793406593406593,0.928020565552699,1.09726443768997,0.852941176470588,0.968973747016706,1.11232876712329
"2",0.887550200803213,1.03512880562061,1.23119777158774,0.703571428571429,0.903669724770642,1.17964071856287,0.826923076923077,0.977272727272727,1.17486338797814,0.919491525423729,1.03169572107765,1.17086330935252,0.74934725848564,0.911111111111111,1.12549019607843,0.845549738219895,0.984756097560976,1.15770609318996,0.937475198412698,1.06884057971015,1.22576177285319,0.803097345132743,0.942857142857143,1.11349693251534,0.889596602972399,1.01452784503632,1.16713091922006
"3",0.840725806451613,0.988151658767773,1.17796610169492,0.760617760617761,0.985,1.29605263157895,0.766798418972332,0.915094339622642,1.10857142857143,0.88385269121813,0.995215311004785,1.13454545454545,0.76986301369863,0.939799331103679,1.17083333333333,0.836065573770492,0.983922829581994,1.15909090909091,0.894456289978678,1.02317073170732,1.17671809256662,0.819221967963387,0.964959568733154,1.15483870967742,0.883516483516483,1.01005025125628,1.16860465116279
"4",0.762886597938144,0.902439024390244,1.07871720116618,0.734439834024896,0.956756756756757,1.27338129496403,0.789272030651341,0.949308755760369,1.15083798882682,0.816860465116279,0.928925619834711,1.06037735849057,0.748571428571429,0.925795053003534,1.15929203539823,0.904109589041096,1.06109324758842,1.25954198473282,0.827850877192982,0.953282828282828,1.10380116959064,0.762352941176471,0.905027932960894,1.08724832214765,0.937639198218263,1.076726342711,1.25297619047619
"5",0.804210526315789,0.952618453865337,1.1437125748503,0.713675213675214,0.948863636363636,1.26515151515152,0.778656126482213,0.938095238095238,1.1453488372093,0.829881656804734,0.944444444444444,1.08306395301076,0.724035608308605,0.900369003690037,1.14018691588785,0.906779661016949,1.07357859531773,1.27888446215139,0.833518312985572,0.965295629820051,1.11922503725782,0.709134615384615,0.845272206303725,1.02430555555556,0.953755680548313,1.09840425531915,1.28260869565217
"6",0.793991416309013,0.948717948717949,1.14551083591331,0.656903765690377,0.877094972067039,1.18045112781955,0.800796812749004,0.961722488038278,1.18235294117647,0.836115326251897,0.953287197231834,1.0998003992016,0.696696696696697,0.868913857677903,1.1047619047619,0.908045977011494,1.07849829351536,1.28979591836735,0.832372568597465,0.964797913950456,1.12121212121212,0.684466019417476,0.819767441860465,0.996466431095406,0.951162790697674,1.0994623655914,1.29430379746835
"7",0.814004376367615,0.981530343007916,1.19614147909968,0.644067796610169,0.863636363636364,1.17829457364341,0.88879781420765,1.06930693069307,1.32535787321063,0.865740740740741,0.992920353982301,1.15195071868583,0.70625,0.889763779527559,1.1356783919598,0.959537572254335,1.14878892733564,1.38333333333333,0.872997711670481,1.01733333333333,1.18662519440124,0.696296296296296,0.839285714285714,1.02545454545455,1,1.16939890710383,1.37179487179487
"8",0.851111111111111,1.02956989247312,1.2558409728214,0.653846153846154,0.884393063583815,1.21452857142857,0.804255319148936,0.969230769230769,1.21153846153846,0.902362204724409,1.03616636528029,1.20631578947368,0.733766233766234,0.926229508196721,1.18947368421053,0.898507462686567,1.08273381294964,1.32017543859649,0.879927770134406,1.03142076502732,1.208,0.736292428198433,0.886792452830189,1.08880308880309,0.937947494033413,1.10084033613445,1.30564784053156
"9",0.878103837471783,1.07162534435262,1.31864406779661,0.673728813559322,0.908571428571429,1.26190476190476,0.804255319148936,0.984375,1.24342105263158,0.93015873015873,1.07918968692449,1.26293103448276,0.733974358974359,0.930894308943089,1.19895287958115,0.93030303030303,1.12867647058824,1.38288288288288,0.913989607150281,1.07628294036061,1.27631578947368,0.748704663212435,0.908805031446541,1.12890625,0.977941176470588,1.14655172413793,1.36655574777574
"10",0.842824601366743,1.02777777777778,1.27586206896552,0.713675213675214,0.970930232558139,1.35772357723577,0.833333333333333,1.02702702702703,1.3013698630137,0.907915993537964,1.05440900562852,1.23516483516484,0.75,0.9625,1.26229508196721,0.943396226415094,1.14503816793893,1.41509433962264,0.902994011976048,1.07102272727273,1.27364864864865,0.759162303664921,0.926517571884984,1.1509082716752,0.969559039764736,1.13988095238095,1.36785714285714
