"","X2.5..3..12mo_high","X50..3..12mo_high","X97.5..3..12mo_high","X2.5..3..12mo_low","X50..3..12mo_low","X97.5..3..12mo_low","X2.5..3..12mo_medium","X50..3..12mo_medium","X97.5..3..12mo_medium","X2.5..3..24mo_high","X50..3..24mo_high","X97.5..3..24mo_high","X2.5..3..24mo_low","X50..3..24mo_low","X97.5..3..24mo_low","X2.5..3..24mo_medium","X50..3..24mo_medium","X97.5..3..24mo_medium","X2.5..3..60mo_high","X50..3..60mo_high","X97.5..3..60mo_high","X2.5..3..60mo_low","X50..3..60mo_low","X97.5..3..60mo_low","X2.5..3..60mo_medium","X50..3..60mo_medium","X97.5..3..60mo_medium"
"1",0.866396761133603,0.993039443155452,1.16621253405995,0.78,0.919811320754717,1.12068965517241,0.837121212121212,0.982222222222222,1.16931216931217,0.902158273381295,0.985849056603774,1.08665511265165,0.841176470588235,0.972789115646258,1.144,0.863270777479893,0.990769230769231,1.14590747330961,0.949171270718232,1.03743961352657,1.13925729442971,0.857482185273159,0.978319783197832,1.12461059190031,0.869379014989293,0.980676328502415,1.11538461538462
"2",0.873517786561265,0.995495495495496,1.22099447513812,0.797570850202429,0.947115384615385,1.1453488372093,0.823754789272031,0.968468468468468,1.14973262032086,0.909217877094972,0.993893129770992,1.09600579998978,0.856716417910448,1,1.19087136929461,0.872972972972973,1.01253918495298,1.18315018315018,0.952637244348762,1.04117647058824,1.14046391752577,0.876811594202899,1.00554016620499,1.15605095541401,0.910869565217391,1.03456790123457,1.18361581920904
"3",0.830677290836653,0.945578231292517,1.19484240687679,0.807377049180328,0.960975609756098,1.18674698795181,0.766798418972332,0.906542056074766,1.08395110162576,0.865464632454924,0.946889226100152,1.04347826086957,0.846321999710554,1.00716845878136,1.21120689655172,0.861971830985915,1,1.17692307692308,0.907027027027027,0.98938679245283,1.08118556701031,0.875305623471883,1.01416430594901,1.17763157894737,0.899328859060403,1.02813299232737,1.17888563049853
"4",0.755102040816326,0.864485981308411,1.10119047619048,0.719512195121951,0.863414634146341,1.09937888198758,0.798449612403101,0.949308755760369,1.15730337078652,0.809798270893372,0.889240506329114,0.987697715289982,0.791540785498489,0.95970695970696,1.16444444444444,0.929577464788732,1.10367892976589,1.30952380952381,0.847362514029181,0.928659286592866,1.02027027027027,0.790243902439024,0.93371757925072,1.09830508474576,0.961187214611872,1.10789473684211,1.28746177370031
"5",0.79253112033195,0.911694510739857,1.16819571865443,0.692946058091286,0.835,1.09868421052632,0.778656126482213,0.933649289099526,1.1453488372093,0.82258064516129,0.903381642512077,1,0.74390243902439,0.913857677902622,1.13488372093023,0.922413793103448,1.10309278350515,1.32098765432099,0.855353075170843,0.941102756892231,1.03304795169401,0.721227413680005,0.867647058823529,1.02430555555556,0.969483568075117,1.11621621621622,1.29874213836478
"6",0.787234042553192,0.911330049261084,1.16719242902208,0.640816326530612,0.781094527363184,1.06802721088435,0.794466403162055,0.961722488038278,1.19642857142857,0.829819277108434,0.916805324459235,1.0184842883549,0.703030303030303,0.888888888888889,1.09965696231099,0.913294797687861,1.11660777385159,1.34468085106383,0.850574712643678,0.937896070975919,1.03496503496504,0.691176470588235,0.844311377245509,1.00355871886121,0.971496437054632,1.13296398891967,1.33224755700326
"7",0.803455723542117,0.937027707808564,1.21172638436482,0.635917015341702,0.779487179487179,1.06293706293706,0.878048780487805,1.06930693069307,1.3416149068323,0.859111791730475,0.949238578680203,1.05849056603774,0.710691823899371,0.893280632411067,1.12437810945274,0.973607038123167,1.21167883211679,1.48878923766816,0.890315052508751,0.983247422680412,1.08534850640114,0.698019801980198,0.865030674846626,1.04059040590406,1.0363196125908,1.22636103151862,1.45084745762712
"8",0.836244541484716,0.977040816326531,1.30272108843537,0.695454545454545,0.869318181818182,1.13333333333333,0.790794979079498,0.969230769230769,1.21935483870968,0.889751552795031,0.984536082474227,1.10192307692308,0.745874587458746,0.922448979591837,1.18324607329843,0.917682926829268,1.14015151515152,1.4,0.899880810488677,0.994075480202482,1.1021897810219,0.734375,0.889589905362776,1.0722433460076,0.97037037037037,1.15929203539823,1.38380281690141
"9",0.856828193832599,1.01038961038961,1.36491228070175,0.716216216216216,0.903409090909091,1.17799751243781,0.790794979079498,0.979274611398964,1.25165562913907,0.919937205651491,1.02268760907504,1.146771037182,0.773648648648649,0.9581589958159,1.21808510638298,0.947530864197531,1.19455252918288,1.48309178743961,0.930455635491607,1.03191489361702,1.14792899408284,0.768617021276596,0.929260450160772,1.12451361867704,1.00757575757576,1.20909090909091,1.45090909090909
"10",0.81858407079646,0.966057441253264,1.33574007220217,0.76605504587156,0.970930232558139,1.27480916030534,0.818965517241379,1.01604278074866,1.3013698630137,0.893481717011129,1,1.124,0.791095890410959,0.987179487179487,1.28333333333333,0.95839014265074,1.20481927710843,1.50753768844221,0.921760391198044,1.03146374829001,1.15821812596006,0.775401069518717,0.950819672131147,1.15537848605578,0.999934895833333,1.19314641744548,1.44528301886792
